id,observed_on,latitude,longitude,scientific_name
326729229,2025-11-15,37.2037990837,-122.0390445268,Amanita phalloides
326733570,2025-11-15,37.323775,-122.1839366667,Amanita phalloides
326740032,2025-11-15,37.7886324057,-122.1353459391,Amanita phalloides
326743898,2025-11-15,37.3250466667,-122.1814633333,Amanita phalloides
326747467,2025-11-15,37.91757,-122.280005,Amanita phalloides
326820613,2025-11-15,37.87187,-122.245995,Amanita phalloides
326825375,2025-11-16,38.5263693519,-122.74807591,Amanita phalloides
326825650,2025-11-16,37.8421847277,-122.1943392232,Amanita phalloides
326827786,2025-11-16,37.8426200063,-122.1934892982,Amanita phalloides
326828538,2025-11-15,38.1472555,-122.7933116667,Amanita phalloides
326831952,2025-11-16,34.1280166667,-117.7256083333,Amanita phalloides
326837707,2025-11-15,37.1726716667,-122.1364888333,Amanita phalloides
326837952,2025-11-16,35.0658762371,-120.6083681629,Amanita phalloides
326840121,2025-11-16,37.2344858986,-122.0637295125,Amanita phalloides
326845521,2025-11-16,36.995275,-122.0671055556,Amanita phalloides
326846790,2025-11-16,36.9906694444,-122.0659555556,Amanita phalloides
326847532,2025-11-15,37.329183816,-122.2750795993,Amanita phalloides
326849512,2025-11-16,37.2343493483,-122.0640346976,Amanita phalloides
326858181,2025-10-27,38.0375583333,-122.8001633333,Amanita phalloides
326863109,2025-11-16,38.1317253113,-122.8907623291,Amanita phalloides
326867541,2025-11-16,34.1649777056,-118.788366951,Amanita phalloides
326868938,2025-11-16,34.1649976795,-118.7882781029,Amanita phalloides
326876333,2025-11-16,37.9489411664,-122.6015108192,Amanita phalloides
326877097,2025-11-16,37.9465656035,-122.6030692129,Amanita phalloides
326877779,2025-11-16,37.9521029919,-122.6085322702,Amanita phalloides
326878027,2025-11-16,38.4650283333,-122.8487333333,Amanita phalloides
326884056,2025-11-16,37.8688085,-122.2375413997,Amanita phalloides
326884390,2025-11-16,34.4424781799,-119.9181518555,Amanita phalloides
326884396,2025-11-16,37.0037231445,-122.0281906128,Amanita phalloides
326886187,2025-11-16,37.00273051,-121.98336096,Amanita phalloides
326887907,2025-11-16,38.5047899997,-121.5259415997,Amanita phalloides
326888268,2025-11-16,34.1123778333,-117.7138833333,Amanita phalloides
326894137,2025-11-16,37.8807866667,-122.57567,Amanita phalloides
326897374,2025-11-16,37.9215783333,-122.1741166667,Amanita phalloides
326901266,2025-11-16,37.810909,-122.1710869722,Amanita phalloides
326903042,2025-11-16,37.0049888833,-122.0682221667,Amanita phalloides
326903382,2025-11-16,38.7161222222,-123.0007694444,Amanita phalloides
326904216,2025-11-16,37.4375916667,-122.3694133333,Amanita phalloides
326904274,2025-11-13,36.97018,-122.01241945,Amanita phalloides
326906307,2025-11-16,37.98087,-122.6176133333,Amanita phalloides
326908801,2025-11-16,37.85592,-122.2068716667,Amanita phalloides
326909358,2025-11-16,39.1498945,-123.223205,Amanita phalloides
326909960,2025-11-16,37.77195,-122.1157083333,Amanita phalloides
326911277,2025-11-16,36.9615248566,-121.780033696,Amanita phalloides
326912693,2025-11-15,38.5061900651,-122.8690028045,Amanita phalloides
326915944,2025-11-16,38.1164375724,-122.8837554732,Amanita phalloides
326916427,2025-11-16,37.9348507287,-122.5719040567,Amanita phalloides
326921194,2025-11-16,38.0226583333,-122.7011033333,Amanita phalloides
326921805,2025-11-16,38.7122585656,-121.1868508649,Amanita phalloides
326921974,2025-11-16,38.7122572792,-121.1868497884,Amanita phalloides
326924822,2025-11-14,37.2889133333,-122.0037527833,Amanita phalloides
326938763,2025-11-16,37.0703654774,-122.0306329429,Amanita phalloides
326971464,2025-11-17,42.3071533333,-71.1272971667,Amanita phalloides
326977107,2025-11-16,37.1359730802,-122.0858718181,Amanita phalloides
327000897,2025-11-17,37.9809083333,-122.602705,Amanita phalloides
327011819,2025-11-17,37.8800284,-122.2480759997,Amanita phalloides
327012230,2025-11-16,37.2714216667,-122.1585916667,Amanita phalloides
327012838,2025-11-15,37.7899333333,-122.1370388333,Amanita phalloides alba
327024018,2025-11-17,37.9809583333,-122.6027861111,Amanita phalloides
327030473,2025-11-17,36.8730248656,-121.5846943386,Amanita phalloides
327030502,2025-11-17,38.439434886,-122.6963437796,Amanita phalloides
327032040,2025-11-17,38.40557786,-122.85100224,Amanita phalloides
327032351,2025-11-17,37.861755,-122.267425,Amanita phalloides
327032442,2025-11-17,38.56882,-121.409305,Amanita phalloides
327039512,2025-11-17,37.8721716667,-122.2457883333,Amanita phalloides
327039530,2025-11-17,37.87213,-122.2458283333,Amanita phalloides
327045812,2025-11-17,38.6749806957,-121.1179392577,Amanita phalloides
327051870,2025-11-17,37.2908660053,-122.0869409937,Amanita phalloides
327053093,2025-11-17,37.2340963284,-122.0637821331,Amanita phalloides
327064479,2025-11-17,38.6128466667,-123.1360166667,Amanita phalloides
327066295,2025-11-16,37.3308935418,-122.1778203574,Amanita phalloides
327066297,2025-11-16,37.3308935418,-122.1778203574,Amanita phalloides
327069979,2025-11-17,37.3609616657,-122.221655,Amanita phalloides
327071961,2025-11-16,37.989545,-122.619355,Amanita phalloides
327074352,2025-11-16,37.288005,-122.1578221667,Amanita phalloides
327074689,2025-11-16,37.2875333333,-122.1569583333,Amanita phalloides
327076518,2025-11-12,37.1477776,-121.7746411,Amanita phalloides
327077462,2025-11-16,37.2886366667,-122.1550445,Amanita phalloides
327083016,2025-11-14,37.0937416667,-122.1124888333,Amanita phalloides
327140820,2025-11-18,37.9807055556,-122.6023777778,Amanita phalloides
327141137,2025-11-18,35.4887428284,-120.6983718872,Amanita phalloides
327141242,2025-11-18,37.2910392366,-122.0870225572,Amanita phalloides
327143362,2025-11-17,36.993295,-122.0603861667,Amanita phalloides
327148677,2025-11-18,34.112525,-117.71415,Amanita phalloides
327149096,2025-11-18,37.29098,-122.0870666667,Amanita phalloides
327151338,2025-11-18,37.9811216667,-122.60208,Amanita phalloides
327151469,2025-11-18,37.9817004566,-122.602533968,Amanita phalloides
327151578,2025-11-18,37.98097,-122.6020666667,Amanita phalloides
327161494,2025-11-18,37.9814137379,-122.6028423242,Amanita phalloides
327162281,2025-11-17,37.787445,-122.1622388333,Amanita phalloides
327162369,2025-11-17,37.7867866667,-122.1611638333,Amanita phalloides
327164543,2025-11-18,37.9221202178,-122.5228724578,Amanita phalloides
327165306,2025-11-17,37.9318433,-122.6353883,Amanita phalloides
327168495,2025-11-18,35.3019581549,-120.6905741618,Amanita phalloides
327168749,2025-11-18,37.1803972222,-121.996475,Amanita phalloides
327170179,2025-11-18,38.4821616667,-122.7409666667,Amanita phalloides
327170294,2025-11-18,37.1814861111,-121.9953527778,Amanita phalloides
327170359,2025-11-18,37.1839722222,-121.9959416667,Amanita phalloides
327170373,2025-11-18,37.1837388889,-121.9934138889,Amanita phalloides
327177626,2025-11-18,37.2909888887,-122.08705,Amanita phalloides
327179916,2025-11-18,39.1196861667,-123.1964283333,Amanita phalloides
327182301,2024-01-23,37.9243366667,-122.3014966667,Amanita phalloides
327182685,2025-11-18,37.8678599695,-122.5262428934,Amanita phalloides
327183556,2025-11-18,37.8015495432,-122.1445855871,Amanita phalloides
327183597,2025-11-18,37.9246783333,-122.3012083333,Amanita phalloides
327183630,2025-11-18,37.9270466667,-122.3002783333,Amanita phalloides
327188356,2025-11-18,37.9876583333,-122.60617,Amanita phalloides
327188533,2025-11-18,37.866751465,-122.516821391,Amanita phalloides
327188826,2025-11-18,37.8617214238,-122.5167286299,Amanita phalloides
327189498,2025-11-18,38.6563108014,-120.93733605,Amanita phalloides
327189694,2025-11-18,34.0750611111,-118.4547722222,Amanita phalloides
327189696,2025-11-18,34.0751222222,-118.4547722222,Amanita phalloides
327196156,2025-11-18,37.8654991254,-122.5206942688,Amanita phalloides
327196277,2025-11-18,37.8670866309,-122.5186788942,Amanita phalloides
327206408,2025-11-18,37.4993672684,-122.3027781325,Amanita phalloides
327213054,2025-11-18,37.3230283333,-122.1745383333,Amanita phalloides
327213397,2025-11-18,37.3234633333,-122.1740633333,Amanita phalloides
327213557,2025-11-18,37.3234633333,-122.17405,Amanita phalloides
327222954,2025-11-18,37.3026716667,-122.1480166667,Amanita phalloides
327223310,2025-11-18,37.290922,-122.086949,Amanita phalloides
327257249,2025-11-18,37.2884378356,-122.0855461434,Amanita phalloides
327272700,2025-10-11,48.4192344177,-123.3632653029,Amanita phalloides
327275320,2025-11-19,37.9893116667,-122.5962366667,Amanita phalloides
327278969,2025-11-19,36.9991779679,-122.0640319887,Amanita phalloides
327283486,2025-11-19,37.9822972222,-122.6015888889,Amanita phalloides
327288521,2025-11-19,34.1670905172,-118.1426612999,Amanita phalloides
327293988,2025-11-19,40.8045738801,-124.1597007215,Amanita phalloides
327300886,2025-11-19,37.1818516667,-122.0084666667,Amanita phalloides
327301113,2025-11-19,37.1820516667,-122.00854,Amanita phalloides
327302467,2025-11-19,37.8069683498,-122.2155779667,Amanita phalloides
327304663,2025-11-19,37.9595616,-122.5999259997,Amanita phalloides
327309537,2025-11-19,37.789883,-122.155268,Amanita phalloides
327311048,2025-11-19,37.2885966667,-122.1550445,Amanita phalloides
327312391,2025-11-19,35.30035,-120.8493716667,Amanita phalloides
327314459,2025-11-19,36.9937283333,-122.0587083333,Amanita phalloides
327314710,2025-11-19,36.99425,-122.0596861667,Amanita phalloides
327314769,2025-11-19,36.9952783333,-122.0597388333,Amanita phalloides
327321842,2025-11-19,36.9827537537,-121.9049606323,Amanita phalloides
327340416,2025-11-18,36.8458759513,-119.7438869219,Amanita phalloides
327346588,2025-11-18,37.2923583333,-122.1527111667,Amanita phalloides
327389678,2025-11-20,37.6411710397,-122.0339536074,Amanita phalloides
327389788,2025-11-20,37.7794660369,-122.0430668207,Amanita phalloides
327390039,2025-11-19,36.916655,-121.8482666667,Amanita phalloides
327399692,2025-11-20,36.99438,-121.833175,Amanita phalloides
327402723,2025-11-20,36.9972633333,-122.0539388333,Amanita phalloides
327410175,2025-11-20,48.431849109,-123.3135406679,Amanita phalloides
327425162,2025-11-20,38.4596064634,-122.8855408193,Amanita phalloides
327425362,2025-11-19,37.9084333333,-122.2657083333,Amanita phalloides
327430347,2025-11-20,37.0857805556,-122.0588666667,Amanita phalloides
327434945,2025-11-20,36.6540173848,-121.7997080565,Amanita phalloides
327435902,2025-11-12,37.9152806355,-122.5270517052,Amanita phalloides
327438759,2025-11-20,38.5153074021,-122.763571901,Amanita phalloides
327442544,2025-11-20,38.0411129299,-122.8005681169,Amanita phalloides
327460177,2025-11-20,37.9521866667,-122.6085883333,Amanita phalloides
327460198,2025-11-20,37.952195,-122.6086116667,Amanita phalloides
327470462,2025-11-20,38.8146493589,-120.9216644073,Amanita phalloides
327475409,2025-11-20,38.8144612371,-120.9220634779,Amanita phalloides
327479554,2025-11-20,38.5039397,-121.5259383,Amanita phalloides
327539866,2025-11-21,36.9321893606,-121.8630069494,Amanita phalloides
327544401,2025-11-17,34.1654115054,-118.788458491,Amanita phalloides
327551982,2025-11-21,37.9940866667,-122.5575333333,Amanita phalloides
327553143,2025-11-21,38.4127652674,-122.5764771471,Amanita phalloides
327555521,2025-11-21,37.99452,-122.5583883333,Amanita phalloides
327555569,2025-11-21,37.9945416667,-122.55842,Amanita phalloides
327556202,2025-11-21,37.994445,-122.5585166667,Amanita phalloides
327559448,2025-11-21,37.9607978072,-122.6073328844,Amanita phalloides
327569378,2025-11-21,38.5917054727,-121.4316376608,Amanita phalloides
327580238,2025-11-21,37.0147166667,-122.0363833333,Amanita phalloides
327583420,2025-11-21,45.4248277778,-122.5580222222,Amanita phalloides
327596093,2025-11-21,37.2353519547,-122.0627202094,Amanita phalloides
327617245,2025-11-21,37.4968702997,-119.7983456,Amanita phalloides
327621421,2025-11-21,37.4102966667,-122.2630466667,Amanita phalloides
327621474,2025-11-21,37.4098333426,-122.2641533333,Amanita phalloides
327628171,2025-11-21,37.875441,-122.2676539722,Amanita phalloides
327667288,2025-11-20,39.5239424,-120.9535103997,Amanita phalloides
327679888,2025-11-21,37.409854995,-122.2639940383,Amanita phalloides
327681495,2025-11-20,37.2190025392,-122.1404926436,Amanita phalloides
327682081,2025-11-21,37.4105800026,-122.262755,Amanita phalloides
327695168,2025-11-22,38.0235977173,-122.5904083252,Amanita phalloides
327696369,2025-11-22,36.9321893606,-121.8630069494,Amanita phalloides
327698675,2025-11-22,37.8698505209,-122.2412358353,Amanita phalloides
327701589,2025-11-22,36.99989797,-122.0632817,Amanita phalloides
327705376,2025-11-21,38.4010638889,-122.6935333333,Amanita phalloides
327707455,2025-11-22,37.5226127786,-121.8910403922,Amanita phalloides
327712059,2025-11-22,38.45675855,-122.66238199,Amanita phalloides
327712928,2025-11-22,37.6440792775,-122.0084525611,Amanita phalloides
327723073,2025-11-22,37.7868500915,-122.1620541438,Amanita phalloides
327732730,2025-11-21,37.9146774615,-122.2026647955,Amanita phalloides
327737709,2025-11-20,37.9610833333,-122.5786533333,Amanita phalloides
327737890,2025-11-20,37.961105,-122.5786216667,Amanita phalloides
327741423,2025-11-22,37.7733,-122.1294583333,Amanita phalloides
327743761,2025-11-22,36.6003846207,-121.6748363377,Amanita phalloides
327746989,2025-11-22,37.0882888889,-122.0667416667,Amanita phalloides
327747539,2025-11-22,38.30175,-122.4821866667,Amanita phalloides
327748290,2025-11-22,36.9965202856,-122.0602982056,Amanita phalloides
327751586,2025-11-22,38.9459938855,-121.2801107365,Amanita phalloides
327751682,2025-11-22,38.3524833414,-122.2554646419,Amanita phalloides
327751795,2025-11-22,38.9139270727,-121.235845267,Amanita phalloides
327752162,2025-11-22,38.3523322679,-122.2553012811,Amanita phalloides
327752517,2025-11-22,37.0891117104,-122.0863528177,Amanita phalloides
327756604,2025-11-19,38.0280083333,-122.7367916667,Amanita phalloides
327757225,2025-11-22,38.6440148352,-121.2108997233,Amanita phalloides
327759654,2025-11-22,37.770375,-122.2660216667,Amanita phalloides
327769983,2025-11-21,38.7820633333,-120.9861916667,Amanita phalloides
327774368,2025-11-22,36.9127548274,-121.8394344336,Amanita phalloides
327775163,2025-11-21,36.98633,-121.9055783333,Amanita phalloides
327775909,2025-11-22,38.38203,-122.3078616667,Amanita phalloides
327776292,2025-11-22,37.8184616667,-122.1725466667,Amanita phalloides
327787999,2025-11-22,37.9145050049,-122.2580413818,Amanita phalloides
327796623,2025-11-21,37.9801666667,-122.6177216667,Amanita phalloides
327797046,2025-11-22,37.182834677,-122.0039178246,Amanita phalloides
327797768,2025-11-21,37.98022,-122.617425,Amanita phalloides
327797973,2025-11-21,37.9799166667,-122.6168966667,Amanita phalloides
327799018,2025-11-22,37.3993533333,-122.2996216667,Amanita phalloides
327814093,2025-11-21,37.269875,-122.1375416667,Amanita phalloides
327814197,2025-11-21,37.2686783333,-122.1374888333,Amanita phalloides
327814778,2025-11-21,37.2608,-122.1246195,Amanita phalloides
327820007,2025-11-22,36.992575,-122.0645666667,Amanita phalloides
327851746,2025-11-17,37.9244027778,-122.6246,Amanita phalloides
327869725,2025-11-23,38.0208166667,-122.7001583333,Amanita phalloides
327872761,2025-11-08,42.052143074,-124.2874414357,Amanita phalloides
327883702,2025-10-26,37.2617844018,-122.326144854,Amanita phalloides
327896080,2025-11-23,38.4688866667,-122.7034383333,Amanita phalloides
327896240,2025-11-23,38.4665466667,-122.7114466667,Amanita phalloides
327903889,2025-11-10,37.0423166667,-122.041,Amanita phalloides
327911783,2025-11-23,38.4659616667,-122.7098,Amanita phalloides
327921791,2025-11-23,36.6498,-121.7322,Amanita phalloides
327927434,2025-11-23,37.812055,-122.1721633333,Amanita phalloides
327929240,2025-11-22,35.5525383333,-121.0890721667,Amanita phalloides
327933735,2025-11-23,37.0473922603,-121.8012818602,Amanita phalloides
327936319,2025-11-23,37.2357979974,-121.9623750821,Amanita phalloides
327936885,2025-11-23,37.2357979974,-121.9623750821,Amanita phalloides
327938379,2025-11-21,37.0333333333,-121.6587366667,Amanita phalloides
327950813,2025-11-23,35.4251533333,-120.7352366667,Amanita phalloides
327954100,2025-11-23,37.9895694444,-122.5034527778,Amanita phalloides
327955522,2025-11-23,35.4240787145,-120.7454324105,Amanita phalloides
327955695,2025-11-23,45.64342,-122.764514,Amanita phalloides
327956210,2025-11-23,38.4242777778,-122.6385944444,Amanita phalloides
327960616,2025-11-23,37.842435,-122.191596,Amanita phalloides
327961087,2025-11-22,38.5491757135,-122.5266610288,Amanita phalloides
327961098,2025-11-23,38.0049861167,-122.60695,Amanita phalloides
327963628,2025-11-23,38.00843055,-122.611795,Amanita phalloides
327965854,2025-11-23,38.3524313843,-122.6069452008,Amanita phalloides
327971341,2025-11-23,36.6336466667,-121.7991866667,Amanita phalloides
327971774,2025-11-23,37.7580833333,-122.1164666667,Amanita phalloides
327972346,2025-11-12,38.4205972222,-122.7355805556,Amanita phalloides
327972744,2025-11-12,38.4202666667,-122.7376444444,Amanita phalloides
327974536,2025-11-21,37.3251116667,-122.1817633333,Amanita phalloides
327989028,2025-11-23,38.0120777936,-122.5727456063,Amanita phalloides
327990820,2025-11-23,38.0609695,-122.8560783333,Amanita phalloides
327994646,2025-11-10,37.0423583333,-122.0410778333,Amanita phalloides
327994866,2025-11-23,38.5881,-123.1190111667,Amanita phalloides
327997583,2025-11-23,38.0363443997,-122.8003302,Amanita phalloides
328001736,2025-11-23,37.242175,-122.0276945,Amanita phalloides
328001935,2025-11-23,37.0749971667,-121.978705,Amanita phalloides
328002568,2025-11-23,38.275855,-121.4288333333,Amanita phalloides
328005037,2025-11-22,36.98048,-122.08323,Amanita phalloides
328005262,2025-11-22,36.985092,-122.080099,Amanita phalloides
328005950,2025-11-22,36.9850929722,-122.0801009722,Amanita phalloides
328008778,2025-11-23,38.4007199982,-120.6305909305,Amanita phalloides
328009535,2025-11-23,37.8679660308,-122.5249969753,Amanita phalloides
328012165,2025-11-15,38.6752616667,-121.0779028333,Amanita phalloides
328014649,2025-11-23,36.9974466667,-122.0574805,Amanita phalloides
328015214,2025-11-23,36.996445,-122.0566638333,Amanita phalloides
328015308,2025-11-23,36.99548,-122.0552583333,Amanita phalloides
328018769,2025-11-23,37.8120916667,-122.1645888333,Amanita phalloides
328022328,2025-11-15,37.3267905296,-122.1778528844,Amanita phalloides
328052078,2025-11-23,38.5735033333,-121.3582833333,Amanita phalloides
328052484,2025-11-23,38.573425,-121.358305,Amanita phalloides
328056115,2025-11-23,38.61108,-122.7818966667,Amanita phalloides
328065153,2025-11-23,37.0750833333,-121.97873,Amanita phalloides
328070640,2025-11-22,36.6138056383,-121.6717392201,Amanita phalloides
328078586,2025-11-23,37.7691216667,-122.2783666667,Amanita phalloides
328081043,2025-11-23,37.9749121,-122.5892929,Amanita phalloides
328082962,2025-11-22,36.9936916667,-121.98918,Amanita phalloides
328085732,2025-11-24,37.8126319789,-122.172488823,Amanita phalloides
328086513,2025-11-23,37.2731783333,-122.283255,Amanita phalloides
328087864,2025-11-24,37.8119293612,-122.1721898164,Amanita phalloides
328094316,2025-11-24,37.181605,-121.9943866667,Amanita phalloides
328094338,2025-11-24,37.181555,-121.9944083333,Amanita phalloides
328095476,2025-11-24,36.9992821897,-122.0638415405,Amanita phalloides
328095505,2025-11-24,36.9993958902,-122.063780604,Amanita phalloides
328098836,2025-11-24,37.2190963242,-121.9563551294,Amanita phalloides
328102522,2025-11-22,34.0870246667,-118.7145156667,Amanita phalloides
328104068,2025-11-24,37.723749,-122.1165837,Amanita phalloides
328122589,2025-11-24,34.075095694,-118.4547967815,Amanita phalloides
328122888,2025-11-24,37.8393033333,-122.186005,Amanita phalloides
328123787,2025-11-24,37.0005959999,-122.0584110135,Amanita phalloides
328124395,2025-11-24,37.84132,-122.1895833333,Amanita phalloides
328130036,2025-11-24,39.134725,-121.0415333333,Amanita phalloides
328130885,2025-11-07,38.674725,-121.1196971667,Amanita phalloides
328131537,2025-11-24,37.6588383333,-122.0393305,Amanita phalloides
328133533,2025-11-24,37.0017289722,-121.9942489722,Amanita phalloides
328134730,2025-11-24,37.9080883333,-122.50602,Amanita phalloides
328135011,2025-11-24,37.9083166586,-122.5065783333,Amanita phalloides
328135465,2025-11-24,36.9996616667,-122.0636971667,Amanita phalloides
328139775,2025-11-24,37.3633865997,-119.6986308997,Amanita phalloides
328144481,2025-11-22,36.5748405,-121.6921846,Amanita phalloides
328149225,2025-11-24,37.4832083333,-122.31703,Amanita phalloides
328151940,2025-11-23,37.9096555556,-122.2679333333,Amanita phalloides
328152779,2025-11-18,37.0047,-122.05915,Amanita phalloides
328157229,2025-11-24,37.1483789667,-121.774653,Amanita phalloides
328164972,2025-11-23,37.0023472167,-122.1071471667,Amanita phalloides
328165194,2025-11-24,37.0873555,-122.065025,Amanita phalloides
328176012,2025-11-15,37.2729738132,-122.2839508434,Amanita phalloides
328191279,2025-11-22,38.5733972222,-122.6998361111,Amanita phalloides
328191281,2025-11-22,38.5734111111,-122.6997388889,Amanita phalloides
328206871,2025-11-21,37.8955112339,-122.2302681388,Amanita phalloides
328214909,2025-11-25,36.9889895819,-122.0642605925,Amanita phalloides
328221495,2025-11-25,38.0188789368,-122.5766143799,Amanita phalloides
328221600,2025-11-25,34.4173355103,-119.8791046143,Amanita phalloides
328223362,2025-11-25,36.2506739,-121.7861125997,Amanita phalloides
328228958,2025-11-24,34.0750733333,-118.4547466667,Amanita phalloides
328231372,2025-11-25,37.8057097039,-122.1715572943,Amanita phalloides
328231764,2025-11-24,37.9595568238,-122.5537980407,Amanita phalloides
328231784,2025-11-24,37.9591603754,-122.5536784105,Amanita phalloides
328241957,2025-11-25,37.9037866667,-122.2586666667,Amanita phalloides
328247419,2025-11-25,37.7319633333,-122.1425945,Amanita phalloides
328248316,2025-11-25,40.6368312237,-122.4265504628,Amanita phalloides
328256669,2025-11-25,37.8187116667,-122.1726133333,Amanita phalloides
328261286,2025-11-23,39.2036477866,-121.1963019497,Amanita phalloides
328261331,2025-11-23,39.2036701362,-121.1963059155,Amanita phalloides
328261558,2025-11-22,37.9521866667,-122.6085966667,Amanita phalloides
328262000,2025-11-22,37.9521116667,-122.6084366667,Amanita phalloides
328263774,2025-11-21,39.0740613397,-123.1854011393,Amanita phalloides
328269049,2025-11-25,37.001786,-121.9064656,Amanita phalloides
328271472,2025-11-25,38.635475,-121.21598,Amanita phalloides
328272105,2025-11-25,36.2457636997,-121.7826773,Amanita phalloides
328279349,2025-11-25,35.2461666667,-120.858825,Amanita phalloides
328283125,2025-11-25,37.1557100058,-122.0760805259,Amanita phalloides
328290656,2025-11-25,33.3113414997,-117.264503,Amanita phalloides
328300280,2025-11-25,36.9966623358,-122.0603345273,Amanita phalloides
328302681,2025-11-25,37.1861162833,-121.9922734833,Amanita phalloides
328302873,2025-11-09,39.1620055556,-123.213675,Amanita phalloides
328345865,2025-11-22,38.4165662309,-122.8549657901,Amanita phalloides
328351253,2025-11-25,36.9832192,-121.9055409997,Amanita phalloides
328351415,2025-11-25,36.9830840997,-121.9056829,Amanita phalloides
328358137,2025-11-26,38.3017553997,-122.4927011,Amanita phalloides
328358517,2025-11-26,38.3017467,-122.4927105,Amanita phalloides
328360698,2025-11-26,37.8288574219,-122.2007827759,Amanita phalloides
328372749,2025-11-26,38.5770225525,-121.3523864746,Amanita phalloides
328374640,2025-11-21,36.9944383333,-122.0303583333,Amanita phalloides
328374918,2025-11-15,36.99873,-122.0389416667,Amanita phalloides
328381541,2025-11-26,37.236675,-121.9755333333,Amanita phalloides
328385334,2025-11-26,38.5272163013,-122.7621330322,Amanita phalloides
328385803,2025-11-26,36.99333,-121.925505,Amanita phalloides
328386655,2025-11-26,36.993345,-121.9254916667,Amanita phalloides
328386910,2025-11-26,37.2197369785,-122.1828360389,Amanita phalloides
328387226,2025-11-26,35.5553912495,-120.8347925062,Amanita phalloides
328394659,2025-11-21,38.4556692359,-122.6644825861,Amanita phalloides
328398539,2025-11-25,38.0867383333,-122.7803766667,Amanita phalloides
328399050,2025-11-26,36.637,-121.804145,Amanita phalloides
328403365,2025-11-26,35.3458333333,-120.6338283333,Amanita phalloides
328403640,2025-11-26,37.8093946037,-122.2152738825,Amanita phalloides
328404708,2025-11-26,37.6137568135,-122.0125417784,Amanita phalloides
328410572,2025-11-26,40.5946616667,-122.37577,Amanita phalloides
328410875,2025-11-26,40.594975,-122.3715366667,Amanita phalloides
328417067,2025-11-16,37.0027474396,-121.9833913436,Amanita phalloides
328417426,2025-11-26,37.5870542997,-121.7029303997,Amanita phalloides
328418684,2025-11-16,38.0355732634,-122.8011761762,Amanita phalloides
328423000,2025-11-26,37.001254,-122.000675,Amanita phalloides
328423491,2025-11-26,33.1620579,-117.2254113,Amanita phalloides
328423684,2025-11-26,37.0039519722,-121.997331,Amanita phalloides
328425699,2025-11-26,37.429933415,-122.2538557649,Amanita phalloides
328429589,2025-11-26,36.9883488619,-122.042765889,Amanita phalloides
328430152,2025-11-26,37.3271716667,-122.1787716667,Amanita phalloides
328430658,2025-11-25,38.0794139539,-122.5944183011,Amanita phalloides
328433362,2025-11-26,37.7280550957,-122.0934418178,Amanita phalloides
328448122,2025-11-26,38.4564770455,-122.664601761,Amanita phalloides
328453377,2025-11-26,37.9338866667,-122.2966833333,Amanita phalloides
328455021,2025-11-26,37.934595,-122.29605,Amanita phalloides
328458649,2025-11-26,37.9343533333,-122.2957083333,Amanita phalloides
328458652,2025-11-21,37.9927229107,-122.274621299,Amanita phalloides
328459366,2025-11-26,37.9342633333,-122.295625,Amanita phalloides
328460623,2025-11-26,37.64243,-121.894775,Amanita phalloides
328461253,2025-11-26,37.64238,-121.8948533333,Amanita phalloides
328487222,2025-11-23,37.9236027778,-122.147075,Amanita phalloides
328491030,2025-11-27,36.6520825541,-121.7719825824,Amanita phalloides
328493907,2025-11-26,36.9624214172,-122.0804748535,Amanita phalloides
328506318,2025-11-27,35.5501388889,-121.0840833333,Amanita phalloides
328517960,2025-11-27,38.8901259041,-121.0324878396,Amanita phalloides
328521156,2025-11-27,37.2690583333,-122.1438138333,Amanita phalloides
328521803,2025-11-26,36.9909866667,-122.0411916667,Amanita phalloides
328522726,2025-11-24,34.0975828937,-118.5809279941,Amanita phalloides
328523886,2025-11-27,38.5270163052,-121.547170803,Amanita phalloides
328527526,2025-11-27,37.003952,-122.061387,Amanita phalloides
328531184,2025-11-27,38.046546936,-122.5608520508,Amanita phalloides
328535081,2025-11-27,37.4388368513,-122.2992778441,Amanita phalloides
328535108,2025-11-25,37.6899916667,-122.0553583333,Amanita phalloides
328536858,2025-11-27,38.48083,-122.89128,Amanita phalloides
328537603,2025-11-27,38.806605,-120.9626783333,Amanita phalloides
328543640,2025-11-27,38.7774679457,-121.1422330463,Amanita phalloides
328551322,2025-11-27,37.814625,-122.2527216667,Amanita phalloides
328554552,2025-11-27,37.0177168775,-121.899305937,Amanita phalloides
328556225,2025-11-27,38.58147,-121.3305366667,Amanita phalloides
328556379,2025-11-27,37.2509556997,-122.0451139,Amanita phalloides
328556466,2025-11-27,37.2507262997,-122.0450170997,Amanita phalloides
328556497,2025-11-27,37.2516531997,-122.0456209,Amanita phalloides
328557966,2025-11-26,38.45614466,-122.70492537,Amanita phalloides
328565551,2025-11-27,37.0174789429,-121.6145782471,Amanita phalloides
328567031,2025-11-08,38.0536695,-122.8372883333,Amanita phalloides
328568008,2025-11-24,37.862177882,-122.2363181412,Amanita phalloides
328568375,2025-11-27,39.2311968913,-121.2174629759,Amanita phalloides
328571829,2025-11-27,40.2200466667,-123.8100366667,Amanita phalloides
328573469,2025-11-25,38.1517527778,-121.2887722222,Amanita phalloides
328573823,2025-11-27,45.3934592069,-122.6658972799,Amanita phalloides
328577660,2025-11-10,37.8484583333,-122.221625,Amanita phalloides
328580670,2025-11-27,37.0646006997,-122.0965451,Amanita phalloides
328581005,2025-11-27,38.0185,-122.66343,Amanita phalloides
